7.32	41.	6.4031242374328485	58.	7.615773105863909	118.	10.862780491200215	2630.	51.28352561983234	60.	7.745966692414834	34.	5.830951894845301	37.	6.082762530298219	2978.	54.57105459856901
7.4	46.	6.782329983125268	39.	6.244997998398398	106.	10.295630140987	2605.	51.03920062069938	46.	6.782329983125268	44.	6.6332495807108	42.	6.48074069840786	2928.	54.11099703387474
7.48	53.	7.280109889280518	51.	7.14142842854285	85.	9.219544457292887	2593.	50.92150822589606	46.	6.782329983125268	32.	5.656854249492381	37.	6.082762530298219	2897.	53.82378656319156
7.5600000000000005	86.	9.273618495495704	58.	7.615773105863909	112.	10.583005244258363	2487.	49.86983055916673	81.	9.	34.	5.830951894845301	48.	6.928203230275509	2906.	53.907327887774215
7.640000000000001	117.	10.816653826391969	58.	7.615773105863909	174.	13.19090595827292	2419.	49.18333050943175	81.	9.	30.	5.477225575051661	34.	5.830951894845301	2913.	53.97221507405454
7.720000000000001	162.	12.727922061357855	67.	8.18535277187245	185.	13.601470508735444	2389.	48.877397639399746	75.	8.660254037844387	30.	5.477225575051661	30.	5.477225575051661	2938.	54.20332093147061
7.800000000000001	265.	16.278820596099706	96.	9.797958971132712	146.	12.083045973594572	2328.	48.249352327259274	69.	8.306623862918075	46.	6.782329983125268	50.	7.0710678118654755	3000.	54.772255750516614
7.880000000000001	336.	18.33030277982336	155.	12.449899597988733	204.	14.2828568570857	2067.	45.46427168667722	85.	9.219544457292887	32.	5.656854249492381	34.	5.830951894845301	2913.	53.97221507405454
7.96	290.	17.029386365926403	282.	16.792855623746664	264.	16.24807680927192	2013.	44.86646854834911	92.	9.591663046625438	41.	6.4031242374328485	37.	6.082762530298219	3019.	54.945427471264615
8.040000000000001	174.	13.19090595827292	444.	21.071307505705477	413.	20.322401432901575	1847.	42.9767378938886	70.	8.366600265340756	32.	5.656854249492381	55.	7.416198487095663	3035.	55.09083408335728
8.120000000000001	122.	11.045361017187261	744.	27.27636339397171	455.	21.330729007701542	1565.	39.56008088970496	78.	8.831760866327848	36.	6.	41.	6.4031242374328485	3041.	55.14526271584894
8.200000000000001	77.	8.774964387392123	906.	30.099833886584822	380.	19.493588689617926	1508.	38.8329756778952	109.	10.44030650891055	27.	5.196152422706632	51.	7.14142842854285	3058.	55.299186250793966
8.280000000000001	66.	8.12403840463596	583.	24.145392935299274	618.	24.859605789312106	1557.	39.45883931389772	133.	11.532562594670797	42.	6.48074069840786	36.	6.	3035.	55.09083408335728
8.36	58.	7.615773105863909	383.	19.570385790780925	1279.	35.76310948449533	1167.	34.161381705077446	136.	11.661903789690601	44.	6.6332495807108	30.	5.477225575051661	3097.	55.65069631190611
8.440000000000001	45.	6.708203932499369	200.	14.142135623730951	1938.	44.02272140611028	796.	28.21347195933177	141.	11.874342087037917	32.	5.656854249492381	48.	6.928203230275509	3200.	56.568542494923804
8.52	47.	6.855654600401044	118.	10.862780491200215	1799.	42.41462012089699	938.	30.62678566222711	182.	13.490737563232042	47.	6.855654600401044	41.	6.4031242374328485	3172.	56.32051136131489
8.6	46.	6.782329983125268	72.	8.48528137423857	1168.	34.17601498127012	1552.	39.395431207184416	238.	15.427248620541512	37.	6.082762530298219	34.	5.830951894845301	3147.	56.098128311023
8.68	31.	5.5677643628300215	60.	7.745966692414834	605.	24.596747752497688	1982.	44.51965857910413	385.	19.621416870348583	37.	6.082762530298219	43.	6.557438524302	3143.	56.06246516163912
8.76	46.	6.782329983125268	55.	7.416198487095663	421.	20.518284528683193	2187.	46.76537180435969	373.	19.313207915827967	52.	7.211102550927978	45.	6.708203932499369	3179.	56.382621436041795
8.84	45.	6.708203932499369	44.	6.6332495807108	487.	22.06807649071391	1950.	44.15880433163923	437.	20.904544960366874	64.	8.	44.	6.6332495807108	3071.	55.41660400998964
8.92	43.	6.557438524302	39.	6.244997998398398	238.	15.427248620541512	1711.	41.36423575989287	977.	31.25699921617557	69.	8.306623862918075	34.	5.830951894845301	3111.	55.776339069537364
9.	26.	5.0990195135927845	31.	5.5677643628300215	193.	13.892443989449804	1053.	32.449961479175904	1570.	39.6232255123179	109.	10.44030650891055	49.	7.	3031.	55.054518434003214
9.08	46.	6.782329983125268	28.	5.291502622129181	157.	12.529964086141668	714.	26.720778431774775	1817.	42.62628297189423	181.	13.45362404707371	47.	6.855654600401044	2990.	54.680892457969264
9.16	41.	6.4031242374328485	28.	5.291502622129181	118.	10.862780491200215	1103.	33.21144381083123	1390.	37.282703764614496	288.	16.97056274847714	55.	7.416198487095663	3023.	54.981815175565096
9.24	43.	6.557438524302	40.	6.324555320336759	176.	13.2664991614216	1469.	38.3275357934736	704.	26.5329983228432	595.	24.392621835300936	68.	8.246211251235321	3095.	55.632724182804495
9.32	31.	5.5677643628300215	47.	6.855654600401044	122.	11.045361017187261	1482.	38.49675310984031	431.	20.760539492026695	845.	29.068883707497267	73.	8.54400374531753	3031.	55.054518434003214
9.4	38.	6.164414002968976	32.	5.656854249492381	101.	10.04987562112089	1519.	38.97435053981015	450.	21.213203435596427	729.	27.	105.	10.246950765959598	2974.	54.53439281774392
9.48	31.	5.5677643628300215	45.	6.708203932499369	93.	9.643650760992955	1865.	43.18564576337837	395.	19.87460691435179	450.	21.213203435596427	142.	11.916375287812984	3021.	54.96362433464518
9.56	51.	7.14142842854285	36.	6.	100.	10.	2026.	45.0111097397076	268.	16.3707055437449	289.	17.	290.	17.029386365926403	3060.	55.31726674375732
9.64	47.	6.855654600401044	38.	6.164414002968976	101.	10.04987562112089	2077.	45.574115460423364	185.	13.601470508735444	217.	14.730919862656235	318.	17.832554500127006	2983.	54.616847217685496
9.72	31.	5.5677643628300215	30.	5.477225575051661	57.	7.54983443527075	2320.	48.16637831516918	135.	11.61895003862225	102.	10.099504938362077	271.	16.46207763315433	2946.	54.27706698044764
9.8	41.	6.4031242374328485	36.	6.	61.	7.810249675906654	2371.	48.692915295759406	171.	13.076696830622021	92.	9.591663046625438	161.	12.68857754044952	2933.	54.157178656204024
9.88	48.	6.928203230275509	37.	6.082762530298219	86.	9.273618495495704	2469.	49.68903299521938	172.	13.114877048604	74.	8.602325267042627	125.	11.180339887498949	3011.	54.872579673275794
